stkcd,stknme,ret
301152.SZ,天力锂能,-0.0184112536201903
301153.SZ,中科江南,0.0203115455100794
301155.SZ,海力风电,-0.000590841949778383
301156.SZ,美农生物,0.0034782608695651304
301157.SZ,华塑科技,0.00116618075801735
301158.SZ,德石股份,0.0010958904109588398
301159.SZ,三维天地,-0.00729546638874416
301160.SZ,翔楼新材,-0.000279563880346698
301161.SZ,唯万密封,-0.012963790791238302
301162.SZ,国能日新,-0.0314363143631435
301163.SZ,宏德股份,-0.00387051372273054
301165.SZ,锐捷网络,-0.0071167141114274
301166.SZ,优宁维,-0.0033632286995515
301167.SZ,建研设计,-0.00712468193384218
301168.SZ,通灵股份,0.009769094138543561
301169.SZ,零点有数,-0.0354473113093803
301170.SZ,锡南科技,-0.0184132141890062
301171.SZ,易点天下,-0.021525503041647197
301172.SZ,C君逸,0.08791931593948689
301175.SZ,中科环保,0.00334448160535096
301176.SZ,逸豪新材,-0.0117924528301886
301177.SZ,迪阿股份,0.029370629370629203
301178.SZ,天亿马,0.0025698682942499602
301179.SZ,泽宇智能,0.00140994007754672
301180.SZ,万祥科技,-0.0024434941967016
301181.SZ,标榜股份,0.023226216990136602
301182.SZ,凯旺科技,-0.013970256872465201
301183.SZ,东田微,-0.08492089118501771
301185.SZ,鸥玛软件,-0.025354213273676297
301186.SZ,超达装备,0.00613496932515323
301187.SZ,欧圣电气,0.0153031194820484
301188.SZ,力诺特玻,-0.0546875
301189.SZ,奥尼电子,0.00033003300330028103
301190.SZ,善水科技,-0.00673226307612626
301191.SZ,菲菱科思,-0.016325564888205298
301192.SZ,泰祥股份,0.022264150943396302
301193.SZ,家联科技,0.0286951813752031
301195.SZ,北路智控,0.000914285714285757
301196.SZ,唯科科技,0.00498679964799052
301197.SZ,工大科雅,-0.052439024390244005
301198.SZ,喜悦智行,0.010989010989011
301199.SZ,迈赫股份,0.00494108703914866
301200.SZ,大族数控,0.00815286624203838
301201.SZ,诚达药业,0.00660194174757296
301202.SZ,朗威股份,-0.007850241545893661
301203.SZ,国泰环保,0.010918114143920701
301205.SZ,联特科技,-0.051948051948052
301206.SZ,三元生物,0.00552306692657564
301207.SZ,华兰疫苗,-0.000288184438040444
301208.SZ,中亦科技,0.0200176626435089
301209.SZ,联合化学,-0.00982318271119845
301210.SZ,金杨股份,0.0024847526541675897
301211.SZ,亨迪药业,0.0101461038961039
301212.SZ,联盛化学,0.00474214582098395
301213.SZ,观想科技,-0.00461133069828713
301215.SZ,中汽股份,0.023076923076923102
301216.SZ,万凯新材,0.0114576702737109
301217.SZ,铜冠铜箔,0.00220913107511041
301218.SZ,华是科技,-0.06703014753046829
301219.SZ,腾远钴业,0.0173126614987079
301220.SZ,亚香股份,0.017096493769921797
301221.SZ,光庭信息,0.0325423728813559
301222.SZ,浙江恒威,-0.000696864111498159
301223.SZ,中荣股份,0.00567302733367717
301225.SZ,恒勃股份,0.015033407572382999
301226.SZ,祥明智能,-0.0137484836231297
301227.SZ,森鹰窗业,0.08822605965463101
301228.SZ,实朴检测,-0.00548780487804894
301229.SZ,纽泰格,0.025594149908592198
301230.SZ,泓博医药,-0.00408338706211048
301231.SZ,荣信文化,-0.0484829527682202
301232.SZ,飞沃科技,-0.0039478201167181095
301233.SZ,盛帮股份,-0.0469248291571753
301234.SZ,五洲医疗,0.00422077922077916
301235.SZ,华康医疗,0.010996807378502999
301236.SZ,软通动力,0.0139372822299652
301237.SZ,和顺科技,0.00845737483085256
301238.SZ,瑞泰新材,0.0094763092269325
301239.SZ,普瑞眼科,0.0384436377175834
301246.SZ,宏源药业,0.0075709779179812
301248.SZ,杰创智能,-0.00737463126843655
301252.SZ,同星科技,-0.029417901105779198
301255.SZ,通力科技,0.0370535714285716
301256.SZ,华融化学,0.0109289617486339
301257.SZ,普蕊斯,0.0060908084163897305
301258.SZ,富士莱,0.023959646910466603
301259.SZ,艾布鲁,-0.0241042345276873
301260.SZ,格力博,0.00309597523219804
301261.SZ,恒工精密,-0.0177221172022684
301262.SZ,海看股份,-0.00922978994271173
301263.SZ,泰恩康,0.0019970044932602297
301265.SZ,华新环保,-0.0184
301266.SZ,宇邦新材,-0.0248830995323981
301267.SZ,华厦眼科,0.0124267291910903
301268.SZ,铭利达,-0.010654039656703201
301269.SZ,华大九天,-0.005351235648958889
301270.SZ,汉仪股份,-0.0048661800486618605
301272.SZ,英华特,-0.016288539848749298
301273.SZ,瑞晨环保,0.00031867431485034
301276.SZ,嘉曼服饰,0.11782252050708401
301277.SZ,新天地,0.00252143217347455
301278.SZ,快可电子,-0.0060922541340296095
301279.SZ,金道科技,-0.00658659434327772
301280.SZ,珠城科技,-0.000280190529560065
301281.SZ,科源制药,-0.0130190007037299
301282.SZ,金禄电子,0.00693177672382349
301283.SZ,聚胶股份,0.00964718853362732
301285.SZ,鸿日达,-0.0130315500685871
301286.SZ,侨源股份,0.060677966101695
301287.SZ,康力源,0.0411255411255411
301288.SZ,清研环境,-0.068312757201646
301289.SZ,国缆检测,-0.00949023861171363
301290.SZ,东星医疗,0.00368550368550362
301291.SZ,明阳电气,0.0240887480190175
301292.SZ,海科新源,0.0
301293.SZ,三博脑科,0.006004002668445671
301295.SZ,美硕科技,0.04104077253218889
301296.SZ,新巨丰,0.00626959247648914
301297.SZ,富乐德,-0.0164808531265147
301298.SZ,东利机械,0.0110024449877751
301299.SZ,卓创资讯,0.0886319845857418
301300.SZ,远翔新材,0.00593749999999989
301301.SZ,川宁生物,0.011261261261261299
301302.SZ,华如科技,-0.0246291631682059
301303.SZ,真兰仪表,-0.000426439232409236
301305.SZ,朗坤环境,-0.0138392857142857
301306.SZ,西测测试,-0.0153497735279316
301307.SZ,美利信,-0.0264550264550263
301308.SZ,江波龙,-0.0316733261865316
301309.SZ,万得凯,0.0209009009009008
301310.SZ,鑫宏业,-0.0279552715654952
301311.SZ,昆船智能,-0.061135371179039305
301312.SZ,智立方,-0.0039424860853431495
301313.SZ,凡拓数创,-0.0753968253968254
301314.SZ,科瑞思,-0.00666920731707303
301315.SZ,威士顿,0.200072952763086
301316.SZ,慧博云通,0.0898258478460129
301317.SZ,鑫磊股份,-0.008610086100861029
301318.SZ,维海德,0.00603749602796323
301319.SZ,唯特偶,-0.016342836390049
301320.SZ,豪江智能,0.0381750465549348
301321.SZ,翰博高新,0.013036809815951001
301322.SZ,绿通科技,0.0
301323.SZ,新莱福,0.00495166234378686
301325.SZ,曼恩斯特,-0.0417910447761194
301326.SZ,捷邦科技,0.00257953568357689
301327.SZ,华宝新能,0.00723993395147975
301328.SZ,维峰电子,0.0433108758421558
301329.SZ,信音电子,-0.00973020787262268
301330.SZ,熵基科技,0.00668789808917192
301331.SZ,恩威医药,0.00446982865656811
301332.SZ,德尔玛,0.0663956639566396
301333.SZ,诺思格,-0.0165194006915098
301335.SZ,天元宠物,0.012764260071799101
301336.SZ,趣睡科技,0.0458060678167758
301337.SZ,亚华电子,0.00877963125548719
301338.SZ,凯格精机,-0.0234843038581356
301339.SZ,通行宝,0.00878734622144098
301345.SZ,涛涛车业,0.0295881647341063
301349.SZ,信德新材,-0.0205183585313174
301353.SZ,普莱得,0.0115623237450648
301355.SZ,南王科技,-0.00385887541345095
301356.SZ,天振股份,0.0283687943262411
301357.SZ,北方长龙,-0.0185697996416355
301358.SZ,湖南裕能,0.0128087831655994
301359.SZ,东南电子,-0.011162432640492602
301360.SZ,荣旗科技,-0.0664905833716122
301361.SZ,众智科技,0.000401123144805613
301363.SZ,美好医疗,-0.0018522806205141
301365.SZ,矩阵股份,-0.031746031746031605
301366.SZ,一博科技,-0.0295230885692656
301367.SZ,怡和嘉业,0.0109282245008097
301368.SZ,丰立智能,-0.0077262693156731595
301369.SZ,联动科技,-0.0463824289405685
301370.SZ,国科恒泰,-0.0144846796657381
301373.SZ,凌玮科技,-0.000904159132007137
301376.SZ,致欧科技,0.00812107788851971
301377.SZ,鼎泰高科,0.0049261083743842695
301378.SZ,通达海,0.0032968939788303397
301379.SZ,天山电子,-0.0308571428571429
301380.SZ,挖金客,0.0534834623504573
301381.SZ,赛维时代,-0.0818565400843881
301382.SZ,蜂助手,-0.0016129032258065102
301383.SZ,天键股份,-0.010386912490262199
301386.SZ,未来电器,-0.00803506208911612
301387.SZ,光大同创,0.008209116439835929
301388.SZ,欣灵电气,-0.0018587360594794898
301389.SZ,隆扬电子,0.0109447004608295
301390.SZ,经纬股份,0.0434961863533292
301391.SZ,卡莱特,-0.00224009774972006
301393.SZ,昊帆生物,-0.00179714702909128
301395.SZ,仁信新材,0.00436490615451774
301396.SZ,宏景科技,0.0298245614035087
301397.SZ,溯联股份,-0.0496845425867507
301398.SZ,星源卓镁,0.07890625
301399.SZ,英特科技,-0.0230558812035951
301408.SZ,华人健康,0.00503074343208496
301419.SZ,阿莱德,0.0
301428.SZ,世纪恒通,0.0111513799832731
301429.SZ,森泰股份,-0.0156075808249723
301439.SZ,泓淋电力,0.0038824181919024396
301446.SZ,C福事特,0.0839160839160838
301448.SZ,开创电气,0.00306853051483135
301456.SZ,盘古智能,-0.0157894736842106
301468.SZ,C博盈,-0.008004131164471861
301486.SZ,致尚科技,-0.0292508020381205
301488.SZ,豪恩汽电,0.0310668877833057
301499.SZ,维科精密,0.111951219512195
301503.SZ,智迪科技,0.00561963916001176
301505.SZ,苏州规划,-0.0483999363158733
301512.SZ,智信精密,-0.0029753049687593403
301515.SZ,C港通,0.00231481481481468
301519.SZ,C舜禹,0.0260920551158018
430017.BJ,星昊医药,0.000993048659384343
430047.BJ,诺思兰德,-0.007692307692307629
430090.BJ,同辉信息,0.0313725490196079
430139.BJ,华岭股份,0.000944287063267154
430198.BJ,微创光电,0.0209302325581395
430300.BJ,辰光医疗,-0.028729281767956
430418.BJ,苏轴股份,-0.0396341463414632
430425.BJ,乐创技术,0.00218023255813947
430476.BJ,海能技术,-0.012195121951219601
430478.BJ,峆一药业,0.014302741358760201
430489.BJ,佳先股份,0.0152505446623094
430510.BJ,丰光精密,0.00709219858156027
430556.BJ,雅达股份,0.0027777777777777003
430564.BJ,天润科技,0.0128000000000001
430685.BJ,新芝生物,0.029223744292237498
430718.BJ,合肥高科,0.00732600732600733
600000.SH,浦发银行,0.017639077340569898
600004.SH,白云机场,0.0122302158273381
600006.SH,东风汽车,0.0382059800664452
600007.SH,中国国贸,0.0117762512266929
600008.SH,首创环保,0.010204081632653099
600009.SH,上海机场,0.046160774600315396
600010.SH,包钢股份,0.0161290322580643
600011.SH,华能国际,0.0070505287896593
600012.SH,皖通高速,0.015030060120240501
600015.SH,华夏银行,0.0266903914590747
600016.SH,民生银行,0.0203045685279187
600017.SH,日照港,0.0231023102310231
600018.SH,上港集团,0.0131578947368421
600019.SH,宝钢股份,0.030206677265501
600020.SH,中原高速,0.0158311345646437
600021.SH,上海电力,0.0029469548133597002
600022.SH,山东钢铁,0.0130718954248366
600023.SH,浙能电力,0.0
600025.SH,华能水电,0.00286944045911053
600026.SH,中远海能,-0.015669515669515598
600027.SH,华电国际,0.007130124777183619
600028.SH,中国石化,0.0048154093097911195
600029.SH,南方航空,0.0088105726872248
600030.SH,中信证券,0.09990706319702619
600031.SH,三一重工,0.028705330990040898
600032.SH,浙江新能,0.00264317180616751
600033.SH,福建高速,0.0154321090396688
600035.SH,楚天高速,0.014563106796116401
600036.SH,招商银行,0.042780748663101706
600037.SH,歌华有线,0.00484848484848474
600038.SH,中直股份,-0.00853242320819113
600039.SH,四川路桥,0.0113753877973112
600048.SH,保利发展,0.0495988329686361
600050.SH,中国联通,0.04330708661417319
600051.SH,宁波联合,0.00521512385919173
600052.SH,东望时代,0.00613496932515353
600053.SH,九鼎投资,0.0417598806860552
600054.SH,黄山旅游,0.00593912397921309
600055.SH,万东医疗,0.0128649183572488
600056.SH,中国医药,0.00996932515337436
600057.SH,厦门象屿,0.014598540145985299
600058.SH,五矿发展,0.0131313131313129
600059.SH,古越龙山,0.012832263978001902
600060.SH,海信视像,-0.010899182561307902
600061.SH,国投资本,0.0590604026845635
600062.SH,华润双鹤,0.00355450236966833
600063.SH,皖维高新,0.0220994475138123
600064.SH,南京高科,0.022421524663677
600066.SH,宇通客车,-0.0014587892049599898
600067.SH,冠城大通,0.101351351351351
600070.SH,ST富润,-0.0171232876712329
600071.SH,凤凰光学,0.014879425346331701
600072.SH,中船科技,-0.0136217948717949
600073.SH,上海梅林,0.00912646675358539
600075.SH,新疆天业,0.00607287449392688
600076.SH,康欣新材,0.0035714285714286897
600078.SH,ST澄星,0.011737089201877899
600079.SH,人福医药,0.00869925434962715
600080.SH,金花股份,0.0
600081.SH,东风科技,-0.0158597662771287
600082.SH,海泰发展,0.0028011204481793502
600083.SH,博信股份,-0.013351134846462
600084.SH,中葡股份,0.01125
600085.SH,同仁堂,0.0107296137339057
600088.SH,中视传媒,-0.0495587236931432
600089.SH,特变电工,0.0143302180685358
600094.SH,大名城,0.0170940170940171
600095.SH,湘财股份,0.0780487804878049
600096.SH,云天化,0.01146288209607
600097.SH,开创国际,0.00918367346938772
600098.SH,广州发展,0.0096153846153844
600099.SH,林海股份,0.014909478168263901
600100.SH,同方股份,0.0152777777777778
600101.SH,明星电力,0.00559910414333703
600103.SH,青山纸业,-0.00340136054421759
600104.SH,上汽集团,0.037619699042407896
600105.SH,永鼎股份,0.0479338842975208
600106.SH,重庆路桥,-0.00803212851405626
600107.SH,美尔雅,0.030909090909091
600108.SH,亚盛集团,0.00634920634920629
600109.SH,国金证券,0.0561056105610561
600110.SH,诺德股份,0.0101156069364163
600111.SH,北方稀土,0.013795986622073599
600112.SH,ST天成,-0.00576368876080683
600113.SH,浙江东日,0.0118733509234828
600114.SH,东睦股份,0.00864197530864205
600115.SH,中国东航,0.0126050420168068
600116.SH,三峡水利,0.0022471910112358802
600117.SH,*ST西钢,0.0069686411149826
600118.SH,中国卫星,-0.022582921665490502
600119.SH,长江投资,0.0128410914927769
600120.SH,浙江东方,0.0317848410757946
600121.SH,郑州煤电,0.0108932461873638
600123.SH,兰花科创,0.0125142207053472
600125.SH,铁龙物流,0.012987012987012901
600126.SH,杭钢股份,0.0131868131868133
600127.SH,金健米业,0.0158311345646437
600128.SH,苏豪弘业,0.00918484500574036
600129.SH,太极集团,0.000201694231544955
600130.SH,波导股份,0.00966183574879234
600131.SH,国网信通,-0.00234604105571846
600132.SH,重庆啤酒,0.0218767990788717
600133.SH,东湖高新,-0.00539083557951466
600135.SH,乐凯胶片,0.0106241699867199
600136.SH,*ST明诚,0.00359712230215835
600137.SH,浪莎股份,0.0120068610634649
600138.SH,中青旅,0.0144157814871016
600141.SH,兴发集团,-0.0101214574898786
600143.SH,金发科技,0.00669642857142842
600148.SH,长春一东,0.0076873798846894105
600149.SH,廊坊发展,-0.0114192495921698
600150.SH,中国船舶,-0.014898145332928
600151.SH,航天机电,0.011547344110854401
600152.SH,维科技术,0.00500625782227779
600153.SH,建发股份,0.0387755102040815
600155.SH,华创云信,0.0994152046783625
600156.SH,华升股份,0.0216450216450216
600157.SH,永泰能源,0.0135135135135135
600158.SH,中体产业,0.00299700299700301
600159.SH,大龙地产,0.00288184438040353
600160.SH,巨化股份,0.00533689126084045
600161.SH,天坛生物,0.00827749310208895
600162.SH,香江控股,0.00888888888888895
600163.SH,中闽能源,0.009380863039399619
600165.SH,宁科生物,0.0
600166.SH,福田汽车,0.0221606648199446
600167.SH,联美控股,0.005934718100890281
600168.SH,武汉控股,0.0
600169.SH,太原重工,0.011811023622047102
600170.SH,上海建工,0.0103806228373702
600171.SH,上海贝岭,0.00928612884503773
600172.SH,黄河旋风,0.00997506234413984
600173.SH,卧龙地产,0.00172711571675305
600176.SH,中国巨石,0.0233516483516483
600177.SH,雅戈尔,0.021834061135370997
600178.SH,东安动力,0.011940298507462801
600179.SH,安通控股,0.013605442176870798
600180.SH,瑞茂通,0.0114942528735632
600182.SH,S佳通,-0.00914076782449728
600183.SH,生益科技,0.010718789407314
600184.SH,光电股份,0.0031274433150901
600185.SH,格力地产,0.0352220520673812
600186.SH,莲花健康,0.00613496932515325
600187.SH,国中水务,0.0
600188.SH,兖矿能源,0.006232294617564
600189.SH,泉阳泉,0.0143884892086332
600190.SH,锦州港,0.028391167192429
600191.SH,华资实业,0.0472972972972974
600192.SH,长城电工,-0.0118845500848895
600193.SH,创兴资源,0.00182815356489964
600195.SH,中牧股份,0.0106995884773663
600196.SH,复星医药,0.0169926258416159
600197.SH,伊力特,0.016104294478527702
600198.SH,大唐电信,0.0124031007751938
600199.SH,金种子酒,0.0165165165165164
600200.SH,江苏吴中,0.0065104166666668396
600201.SH,生物股份,0.00998003992015949
600202.SH,哈空调,-0.0150753768844221
600203.SH,福日电子,0.00674536256323783
600206.SH,有研新材,0.009893455098934481
600207.SH,安彩高科,0.00378071833648391
600208.SH,新湖中宝,0.026217253144142298
600210.SH,紫江企业,0.00575815738963533
600211.SH,西藏药业,0.0122312824314306
600212.SH,绿能慧充,-0.0035294117647057897
600213.SH,亚星客车,0.0326086956521741
600215.SH,派斯林,-0.0183574879227052
600216.SH,浙江医药,0.011669658886894
600217.SH,中再资环,0.00414937759336101
600218.SH,全柴动力,0.00223214285714271
600219.SH,南山铝业,0.0189274447949527
600220.SH,江苏阳光,0.008438818565400909
600221.SH,海航控股,0.012195121951219601
600222.SH,太龙药业,0.010600706713781001
600223.SH,福瑞达,0.0238568588469186
600225.SH,卓朗科技,-0.0117056856187292
600226.SH,瀚叶股份,-0.00381679389312992
600227.SH,赤天化,0.0
600228.SH,返利科技,0.0010869565217394
600229.SH,城市传媒,-0.006090133982947749
600230.SH,沧州大化,0.0019529688727425402
600231.SH,凌钢股份,-0.0155038759689922
600232.SH,金鹰股份,0.012302284710017599
600233.SH,圆通速递,0.00641848523748387
600234.SH,科新发展,0.0179558011049722
600235.SH,民丰特纸,0.012345679012345701
600236.SH,桂冠电力,0.00915750915750918
600237.SH,铜峰电子,-0.00277777777777791
600238.SH,海南椰岛,0.05781391147244799
600239.SH,云南城投,0.0
600241.SH,时代万恒,0.0036809815950918003
600243.SH,青海华鼎,0.013729977116704699
600246.SH,万通发展,0.0136986301369863
600248.SH,陕建股份,0.0266940451745379
600249.SH,两面针,0.0215439856373428
600250.SH,南纺股份,0.0211480362537764
600251.SH,冠农股份,0.00733752620545067
600252.SH,中恒集团,0.015936254980079702
600255.SH,鑫科材料,0.0138888888888888
600256.SH,广汇能源,0.026011560693641602
600257.SH,大湖股份,-0.006191950464396389
600258.SH,首旅酒店,0.011910669975186099
600259.SH,广晟有色,0.0256270447110141
600261.SH,阳光照明,0.00269541778975756
600262.SH,北方股份,0.00206185567010322
600265.SH,ST景谷,0.00601322910402892
600266.SH,城建发展,0.100486223662885
600267.SH,海正药业,0.006300630063006411
600268.SH,国电南自,-0.023936170212765798
600269.SH,赣粤高速,0.0156657963446475
600271.SH,航天信息,0.0185758513931887
600272.SH,开开实业,0.00970873786407772
600273.SH,嘉化能源,0.00305498981670045
600276.SH,恒瑞医药,0.019538557472459
600277.SH,亿利洁能,0.0119760479041916
600278.SH,东方创业,0.0251654139699375
600279.SH,重庆港,0.013986013986013901
600280.SH,中央商场,0.0995762711864408
600281.SH,华阳新材,0.011709601873536299
600282.SH,南钢股份,0.030898876404494402
600283.SH,钱江水利,-0.0184697132608601
600284.SH,浦东建设,0.0107858243451462
600285.SH,羚锐制药,-0.0012730744748567998
600287.SH,江苏舜天,0.0356472795497184
600288.SH,大恒科技,0.0161596958174905
600289.SH,ST信通,0.00373134328358208
600290.SH,*ST华仪,-0.0150375939849624
600292.SH,远达环保,0.00329489291598018
600293.SH,三峡新材,-0.00349650349650339
600295.SH,鄂尔多斯,0.013471502590673501
600297.SH,广汇汽车,0.0186046511627907
600298.SH,安琪酵母,0.0184319119669877
600299.SH,安迪苏,0.00367197062423491
600300.SH,维维股份,0.0
600301.SH,华锡有色,-0.021006080707573198
600302.SH,标准股份,0.009380863039399619
600303.SH,ST曙光,0.0020790020790021698
600305.SH,恒顺醋业,0.00810081008100807
600306.SH,*ST商城,0.00672043010752684
600307.SH,酒钢宏兴,0.0179640718562875
600308.SH,华泰股份,0.0177215189873416
600309.SH,万华化学,0.011092330445806
600310.SH,广西能源,0.00230946882217085
600312.SH,平高电气,0.000877963125548863
600313.SH,农发种业,-0.00743889479277381
600315.SH,上海家化,0.0191353649893695
600316.SH,洪都航空,0.005795809184128409
600318.SH,新力金融,0.0686567164179105
600319.SH,亚星化学,0.00573613766730386
600320.SH,振华重工,0.020779220779220703
600321.SH,正源股份,0.0
600322.SH,天房发展,-0.0129870129870131
600323.SH,瀚蓝环境,0.00859752821063935
600325.SH,华发股份,0.050345508390918094
600326.SH,西藏天路,0.006410256410256309
600327.SH,大东方,0.00840336134453769
600328.SH,中盐化工,0.0021231422505307903
600329.SH,达仁堂,0.0015079165619502899
600330.SH,天通股份,0.014506769825918699
600331.SH,宏达股份,0.00225733634311517
600332.SH,白云山,0.0126182965299686
600333.SH,长春燃气,0.00803212851405612
600335.SH,国机汽车,0.0166666666666666
600336.SH,澳柯玛,0.012216404886562
600337.SH,美克家居,0.040880503144654
600338.SH,西藏珠峰,0.0152628603730921
600339.SH,中油工程,0.0150753768844222
600340.SH,华夏幸福,0.00796812749003987
600343.SH,航天动力,0.0009372071227739839
600345.SH,长江通信,0.014127144298688199
600346.SH,恒力石化,0.0111695137976347
600348.SH,华阳股份,0.0149812734082398
600350.SH,山东高速,0.0138248847926268
600351.SH,亚宝药业,0.0
600352.SH,浙江龙盛,0.007284079084287191
600353.SH,旭光电子,0.00949796472184525
600354.SH,敦煌种业,0.00895522388059697
600355.SH,精伦电子,0.0
600356.SH,恒丰纸业,0.00492610837438428
600358.SH,国旅联合,0.0
600359.SH,新农开发,0.00889453621346894
600360.SH,华微电子,0.00582241630276567
600361.SH,创新新材,0.0174757281553397
600362.SH,江西铜业,0.011764705882353
600363.SH,联创光电,0.07442409923213239
600365.SH,ST通葡,0.0
600366.SH,宁波韵升,0.00891719745222941
600367.SH,红星发展,0.00712758374910909
600368.SH,五洲交通,0.00257731958762906
600369.SH,西南证券,0.09948979591836739
600370.SH,三房巷,0.00722021660649818
600371.SH,万向德农,0.00510638297872348
600372.SH,中航电子,0.00594451783355343
600373.SH,中文传媒,-0.00244299674267093
600375.SH,汉马科技,0.0193370165745855
600376.SH,首开股份,0.0321839080459771
600377.SH,宁沪高速,0.0173160173160174
600378.SH,昊华科技,0.015850945494994398
600379.SH,宝光股份,0.0146771037181996
600380.SH,健康元,0.0173638516179955
600381.SH,青海春天,0.100123609394314
600382.SH,广东明珠,0.0
600383.SH,金地集团,0.0930232558139536
600386.SH,北巴传媒,-0.00470588235294098
600387.SH,ST海越,0.00568181818181816
600388.SH,龙净环保,-0.00224592925322849
600389.SH,江山股份,-0.00560897435897451
600390.SH,五矿资本,0.0526315789473684
600391.SH,航发科技,0.004852227613586221
600392.SH,盛和资源,0.0122050447518309
600395.SH,盘江股份,0.00992907801418438
600396.SH,*ST金山,0.00416666666666684
600397.SH,安源煤业,0.0
600398.SH,海澜之家,0.0191256830601091
600399.SH,抚顺特钢,-0.00695134061569028
600400.SH,红豆股份,0.0333333333333335
600403.SH,大有能源,0.00934579439252343
600405.SH,动力源,0.007079646017699111
600406.SH,国电南瑞,0.0122362869198313
600408.SH,安泰集团,0.0040160642570280704
600409.SH,三友化工,0.023489932885905902
600410.SH,华胜天成,0.010028653295128899
600415.SH,小商品城,0.0210396039603961
600416.SH,湘电股份,0.00740318906605933
600418.SH,江淮汽车,0.0361890694239292
600419.SH,天润乳业,0.012187690432663
600420.SH,国药现代,0.00368324125230213
600421.SH,华嵘控股,-0.00384985563041404
600422.SH,昆药集团,-0.000528541226215767
600423.SH,柳化股份,-0.0058309037900874106
600425.SH,青松建化,0.017817371937639298
600426.SH,华鲁恒升,-0.00149476831091187
600428.SH,中远海特,0.015698587127158502
600429.SH,三元股份,0.0133843212237092
600433.SH,冠豪高新,0.014492753623188399
600435.SH,北方导航,-0.0178069353327084
600436.SH,片仔癀,0.0316901408450702
600438.SH,通威股份,0.017641870038224202
600439.SH,瑞贝卡,0.00763358778625946
600444.SH,国机通用,0.00585223116313103
600446.SH,金证股份,0.1
600448.SH,华纺股份,0.019108280254777198
600449.SH,宁夏建材,0.0036923076923074697
600452.SH,涪陵电力,-0.015237020316027099
600455.SH,博通股份,0.00822154911293814
600456.SH,宝钛股份,0.005581668625146921
600458.SH,时代新材,0.0157699443413729
600459.SH,贵研铂业,0.012591119946984699
600460.SH,士兰微,0.0123745819397993
600461.SH,洪城环境,0.00976800976800971
600462.SH,ST九有,0.0053191489361701805
600463.SH,空港股份,-0.0168986083499006
600467.SH,好当家,0.0120481927710843
600468.SH,百利电气,0.023529411764706
600469.SH,风神股份,0.0206677265500795
600470.SH,六国化工,-0.00166389351081523
600475.SH,华光环能,0.005400540054005431
600476.SH,湘邮科技,0.00584795321637428
600477.SH,杭萧钢构,0.0072815533980584105
600478.SH,科力远,0.00299850074962519
600479.SH,千金药业,0.00186393289841567
600480.SH,凌云股份,0.013771186440678101
600481.SH,双良节能,0.00344827586206904
600482.SH,中国动力,-0.00559440559440564
600483.SH,福能股份,0.014705882352941
600486.SH,扬农化工,0.0036926572929983498
600487.SH,亨通光电,0.0193720774883101
600488.SH,津药药业,0.0075901328273245095
600489.SH,中金黄金,-0.0283623055809698
600490.SH,鹏欣资源,0.0141242937853108
600491.SH,龙元建设,0.00411522633744848
600493.SH,凤竹纺织,0.00837520938023441
600495.SH,晋西车轴,0.0139534883720931
600496.SH,精工钢构,0.015345268542199399
600497.SH,驰宏锌锗,0.0200364298724953
600498.SH,烽火通信,0.00792751981879945
600499.SH,科达制造,0.0125786163522013
600500.SH,中化国际,0.0196078431372547
600501.SH,航天晨光,-0.0026863666890530103
600502.SH,安徽建工,0.00915750915750918
600503.SH,华丽家族,0.0231788079470198
600505.SH,西昌电力,0.0071090047393365195
600506.SH,统一股份,0.00931098696461824
600507.SH,方大特钢,0.0365853658536585
600508.SH,上海能源,0.00697350069734998
600509.SH,天富能源,-0.00437317784256553
600510.SH,黑牡丹,0.015290519877675799
600511.SH,国药股份,0.000597371565113568
600512.SH,腾达建设,0.00347222222222217
600513.SH,联环药业,0.0071868583162217605
600515.SH,海南机场,0.007075471698113029
600516.SH,方大炭素,0.009884678747940679
600517.SH,国网英大,0.039215686274509796
600518.SH,ST康美,0.0103092783505155
600519.SH,贵州茅台,0.032083263058818395
600520.SH,文一科技,-0.0192837465564738
600521.SH,华海药业,0.00766703176341707
600522.SH,中天科技,-0.0006349206349205801
600523.SH,贵航股份,0.0160583941605839
600525.SH,长园集团,0.00954198473282431
600526.SH,菲达环保,0.00387596899224804
600527.SH,江南高纤,0.00985221674876851
600528.SH,中铁工业,0.0227743271221532
600529.SH,山东药玻,0.00461893764434175
600530.SH,*ST交昂,0.0
600531.SH,豫光金铅,-0.0104166666666667
600533.SH,栖霞建设,0.013586956521739
600535.SH,天士力,0.00631136044880779
600536.SH,中国软件,0.0473349244232298
600537.SH,亿晶光电,0.00455235204855846
600538.SH,国发股份,0.00902934537246044
600539.SH,狮头股份,0.007246376811594
600540.SH,新赛股份,0.00386847195357839
600543.SH,*ST莫高,0.007339449541284389
600545.SH,卓郎智能,0.0
600546.SH,山煤国际,0.010673782521681201
600547.SH,山东黄金,-0.032283158304161896
600548.SH,深高速,0.008474576271186411
600549.SH,厦门钨业,0.0102536427415002
600550.SH,保变电气,0.0135135135135136
600551.SH,时代出版,-0.0126696832579185
600552.SH,凯盛科技,0.0118343195266272
600556.SH,天下秀,-0.007204610951008939
600557.SH,康缘药业,0.00345849802371552
600558.SH,大西洋,0.030927835051546403
600559.SH,老白干酒,0.00877834674469637
600560.SH,金自天正,-0.000772200772200793
